session_id,user_id,track_id,session_intent,mood_pre,mood_post,efficacy_rating,completed,oracle_score,efficacy_label
354b1237-73ad-4561-90ac-1e95e8ec2909,d99d7b5c-446a-4488-aa77-a6902fdf02e4,synth:track:4b248dae-5495-45e1-a6c2-47549afa10c1,mood_uplift,0.0,0.0,5,True,0.7261,0
d7cea692-a018-402b-9650-f4d51938e9a6,0fefed1c-ec85-46e8-8528-e59a66ff16f7,synth:track:fbaa8c79-d8da-4488-adea-106573fc5bb5,mood_uplift,38.6,57.2,8,True,2.4842,1
809ecc4d-5736-49a8-8c0e-0d07f92e1379,3dbbba60-898b-4fda-a6fb-d30eb0950aad,synth:track:b60bb014-7b0f-425e-919e-095f6818bd86,anxiety_relief,27.3,8.9,1,True,-0.8881,-1
e3493f8e-9964-4df9-a6ec-b56636761759,58c672d1-db52-4589-98b2-902ce9eedcc0,synth:track:f653bb69-26ca-4e93-9594-243f3f1b6a80,grief_processing,26.6,27.5,4,True,0.6964,0
aec661f8-fe80-4381-9d2c-793e8ab2b13e,8ab69aed-9969-475e-a65f-7e9f244fedcb,synth:track:92f83a1d-c947-46fe-b21a-77f02a68dc10,anxiety_relief,45.5,35.4,5,False,-1.1427,-1
83a1ff73-0802-422b-afff-c8b9f47ae786,ad395426-cbd3-44c4-b29c-ae599732e146,synth:track:4c70476d-f27d-43f0-bbf6-75ffaf7caeea,deep_focus,56.3,39.0,3,False,-1.5479,-1
62b4544d-183d-4b27-a7c8-31189551e90f,503c9cc0-028e-411d-b70b-cd593210a239,synth:track:608c3471-aaaa-45e4-9e09-476d538c558a,sleep_induction,10.3,2.0,2,False,-1.5353,-1
5e59a860-09e4-41df-a84a-1ecfbabf542a,e42ffecf-1804-427c-ba66-9e393fe45eb5,synth:track:187bf0af-3411-4763-bc1a-1375edd5b94c,deep_focus,66.0,69.5,3,True,0.6988,0
fcde21f5-87f5-4277-b64c-f475b295ba60,108fa90b-0af3-46e9-b87d-a1b92f5196aa,synth:track:8edefeeb-135c-414b-b934-536a3208a80d,deep_focus,69.9,50.7,2,False,0.164,-1
3b4d2d40-9dcf-4e91-9eed-75f5ed9060c0,04aa6794-39e1-48fb-8fb9-911c3a6b885b,synth:track:f3ffe2b3-c320-4b71-9be4-5c721b791c25,mood_uplift,33.5,33.8,4,False,0.2115,0
3802549a-5b2c-46a3-a6e5-e8c9a0caa628,642ef038-30c6-497b-8dad-ca03e378b41f,synth:track:d67e4bec-ff2b-4cb8-86c2-24551974cc52,anxiety_relief,37.0,22.1,2,True,-0.8794,-1
29084195-63c1-46d4-907b-e802d934f4de,0617f59f-0fb5-4880-a2f5-8c1f8fbbf6fb,synth:track:0242ed6f-f023-43e0-a320-93fb4c24b5d5,sleep_induction,23.7,8.4,2,False,-1.6735,-1
8ebd5d9e-6def-41c2-9efc-9dff190f2dda,02c2beba-50ca-44e0-b371-9462c5ca1c9e,synth:track:48d22339-ef8d-428d-9284-cbc794f3e22e,deep_focus,6.9,16.9,7,True,2.0892,1
78f19d6b-dbb3-4ed6-b1f9-8f95a8c5e20a,c1404c8a-0bed-45cf-8dae-3231c571581b,synth:track:5e5bbee2-5312-4990-9473-3e41c5044532,sleep_induction,24.7,23.6,6,False,0.3291,0
b2467da6-92cc-43b0-b655-eed84b276698,99603db0-0f59-468e-b88d-ed8331bcce8b,synth:track:8ac3a77c-667a-4319-934e-f696c52d2254,sleep_induction,33.4,16.2,2,True,-2.1832,-1
e19bcaf1-4d5a-4419-a25e-75d478ad2fd1,62b77c94-855f-4a44-8533-e843dfe0dacb,synth:track:12a0ddf8-527f-48b7-92b8-871d2aebdac0,mood_uplift,2.0,0.0,4,True,1.0454,0
5681e940-cca4-4296-9561-acca2bf4c408,97ba4dc2-d722-4b20-bd05-3af6716ffcd4,synth:track:c084df48-cae8-4635-a070-1764507e1da1,mood_uplift,22.6,27.3,4,True,1.1234,0
7684ab5b-62c4-4ae2-80ff-cc67d2adf3d9,c833bcfa-a3d2-43c8-bc5c-415ceabdb572,synth:track:7c3b6f48-5c77-4278-9263-857d9ff1936c,sleep_induction,25.2,19.1,2,False,-1.4565,-1
996342bd-b968-479d-8a4f-01aa7f07f883,ce7a15bb-0306-4ecc-a7a0-dd825ea3b9e9,synth:track:5242399c-ef69-42f1-a31e-b15a1e8b5b6f,sleep_induction,20.6,4.0,1,True,-1.7269,-1
378672bc-3077-403d-97b5-6eb8c7200389,ff886b15-41cd-41f4-9873-6a017214597d,synth:track:b13b5313-9101-4f50-8314-e802e14a06f1,deep_focus,22.7,26.5,3,True,0.5898,0
1b22b8b4-468c-458b-b26f-a62be247a5f0,0d2999e4-ea3b-4c32-9241-3da23e7523b1,synth:track:546de262-d437-48ee-b221-3b1c425601c2,anxiety_relief,37.9,22.3,2,True,-0.9592,-1
47180f45-a1c2-4d88-9951-2460163118a7,1bce9436-29ea-4169-849e-00e9d350cc8a,synth:track:9bb35c5a-7b04-4d99-9b1b-37cb4d905271,anxiety_relief,62.1,46.8,1,True,-1.0853,-1
6405643c-e3b1-4c4e-885f-882be466c1e7,67a16f17-d15b-485d-af5d-351cd05d1f66,synth:track:3b9f1382-1036-4b2f-b8be-7ffce26d850c,sleep_induction,36.9,25.8,3,False,-2.1481,-1
dd8a9df2-ac9b-41f6-ba3d-887c12eccc4d,1d3b0b94-d6b5-4027-a1c5-11a9dce84a5b,synth:track:62590084-1cf0-45bd-83b4-4945bc1df10c,sleep_induction,59.6,46.8,3,True,-1.7161,-1
2153f012-e631-4023-b358-6e6d4e14f702,02d0a65e-86b5-4ecd-8eab-92cc4b20db16,synth:track:d4b34daf-8107-4685-8f5b-4459fa44bd63,mood_uplift,26.2,29.9,3,True,0.7034,0
b7a69cb6-0557-4c6c-b5a0-30dafccf96e8,4b7605bc-6b07-4e07-9334-b6088fb61e46,synth:track:0c03c01b-70ab-4ded-bbc6-44bf486e62c9,mood_uplift,21.7,17.8,4,True,1.3538,0
a12cae81-9944-4373-bfd1-bf285e336a1e,3e5b9ab9-8ae1-449f-a8c0-627a27c97bef,synth:track:dc3a2899-eee8-48cd-b705-93dc230a347d,mood_uplift,40.6,42.9,5,True,0.3645,0
dde88a7b-4030-4a1b-8101-29ad15831a15,86785a1e-42a4-4e47-ad14-a875def2f7ea,synth:track:7cfbb251-d2c7-4e7c-a133-88ba6ab4d930,anxiety_relief,24.9,7.2,1,True,-0.904,-1
bb2466df-ad1e-49e8-897a-2b4eaaafacde,a945b385-b72c-4029-8e32-a0c66dd28988,synth:track:4e2ef24f-6742-4475-af65-719ef1ad3a2d,sleep_induction,21.1,8.6,4,False,-1.6323,-1
c9eff133-42ee-4e89-ad1a-6676a29b7637,05b27b30-1b3e-4e53-9430-07525957cb52,synth:track:d4b5f221-1315-4f9a-b68c-a23bcff2790c,anxiety_relief,25.9,12.5,2,True,-1.1461,-1
c729ca13-4b79-4d4a-9459-4012bb3d3187,67933a4f-8731-406f-a24d-3995198e6701,synth:track:3dfa8a5c-67cd-483b-b25c-5158544a54e3,sleep_induction,66.8,59.3,2,False,-2.1772,-1
0e9216c1-c472-4f51-a603-892cd1d8a7f1,ba2209c2-9794-4fbf-9d25-119a89414921,synth:track:d4d82a8e-abbc-444a-9621-534764506d3b,anxiety_relief,23.2,24.9,4,True,0.3626,0
81527f76-fa18-4e16-8057-60a5f6910443,b3b351fb-ef0b-4e35-af29-1710c8e5fc71,synth:track:e8077752-4f2e-465b-88ee-4bf3abb4880e,grief_processing,26.1,24.2,3,True,1.3967,0
2a3739ee-b57e-45e1-80ba-dee9db459f0f,f0b56d63-7a1e-4df7-8e08-71637c73583e,synth:track:bbe2234d-b2be-4e6e-ab99-979888e3a439,mood_uplift,32.3,24.0,3,False,-0.3001,-1
4373cbb1-76f7-48ee-b5f7-b9ecc67d9d5d,d74c3ef7-06bd-4b5c-a8f8-e9e407c18568,synth:track:15ba2b24-59de-4fa8-af36-af16468369ee,anxiety_relief,54.4,45.0,2,True,-0.9069,-1
8ab7456d-3947-459b-a754-1705a8699456,b265dbcd-db4b-4960-84e9-5c90c7bec6cc,synth:track:c4bd5e60-03d0-4ed3-b74d-aed7ada0be16,anxiety_relief,66.4,85.2,8,True,2.1663,1
e375d31b-edb2-4699-9a54-bbb98ff8c8e5,6a183bda-a0bd-45c6-865c-0daeefead5b4,synth:track:e74fcdd1-6451-40c6-a2f9-668603a1ed9d,mood_uplift,60.1,56.8,4,True,0.626,0
b2d66bac-82c9-454a-92f1-360a0771f9f7,b95619ab-eb03-4160-8b34-fac5664b2441,synth:track:52123723-d1cd-4f59-af52-ab98480f91fa,sleep_induction,49.6,30.9,3,True,-2.0133,-1
ff62a379-b73e-4d2b-9a30-051de173e625,5838096b-5134-4d0a-9178-caa7c64acb85,synth:track:5c2d4cb9-e5d1-4037-99c4-262736b0d803,anxiety_relief,37.6,29.6,1,False,-1.0456,-1
0b3b691d-1058-4408-bcb9-a96f2652ef1c,12c6f988-5263-4368-8b66-65dd6f90d12a,synth:track:16c38b50-f2c8-47cd-80da-e4835cdfc7a6,anxiety_relief,50.8,49.2,4,True,0.6976,0
56c9dd2c-2366-4a55-a1a9-806422c414fb,a945b385-b72c-4029-8e32-a0c66dd28988,synth:track:0ca74c8f-5c7f-4260-9c63-58b357b0d203,sleep_induction,24.8,14.2,3,False,-1.6463,-1
7332380c-7378-4a9e-9827-b157bf74de79,c833bcfa-a3d2-43c8-bc5c-415ceabdb572,synth:track:0a2a6713-2eb2-42ab-8f48-3be939a2f7d7,sleep_induction,22.3,8.3,2,False,-1.7304,-1
1e5de347-6d49-4ae8-93b9-e3771eb2e106,ba2209c2-9794-4fbf-9d25-119a89414921,synth:track:073888da-53bd-41f0-812f-c99088e03267,anxiety_relief,42.8,23.5,4,True,-1.1858,-1
7b8f2ba2-0143-44a4-ba53-15bc2bc85878,a35f2f03-daae-41e2-b6a0-babcfecd2df5,synth:track:a5a32d5d-7e16-4794-9825-7dd6938c5be5,anxiety_relief,36.2,35.2,6,False,0.4285,0
8edf8bb8-af04-46df-8884-e228e3036486,902a96ba-7a3d-4f5e-9dba-b345e88e4502,synth:track:7511c681-a4cc-4dbb-a15a-90c1a44d2090,mood_uplift,56.9,55.8,5,True,0.8049,0
41fbaa6b-03c6-428b-90f2-f823ec0a133f,5c281977-a8eb-45a9-ad0d-c22f2226b1e8,synth:track:8fe6cfc4-8c14-47b3-8dd4-d92feefabb01,mood_uplift,26.9,15.8,4,True,-0.178,-1
5b16183e-0c58-48c5-813a-4e4e3889516a,2d9499c1-b4dd-44ba-8440-c991f8c32eba,synth:track:eb2cc58e-d0b8-419c-9724-bb9df81e0774,sleep_induction,26.7,16.4,2,False,-2.023,-1
9de58b6b-aae6-4733-a518-c5b16ba1bebf,af6b37a7-acb6-4735-9fb5-470e72609e08,synth:track:acefccbb-f7e2-48be-ae03-ba5069dd49d6,anxiety_relief,40.6,23.1,1,True,-1.1997,-1
b742def8-8802-4f41-9706-8b12e96c0042,dd19a3d4-3e0f-4eaf-a83d-83845ecfa357,synth:track:7c36633b-a5bb-4bd8-a338-cbc12a07e136,sleep_induction,13.1,5.9,5,False,-1.6838,-1
5064a3b8-a219-45ff-8dd2-cea577a9e7c0,779955f0-fb9f-41bb-8efc-70d14eb02939,synth:track:0e4a9395-ade7-4bc4-9fcd-101da217df3d,grief_processing,50.8,31.1,2,False,-0.5469,-1
3a9a1a1f-5899-4b57-b7f7-f7656e3ec40d,f13df282-8b28-4a0c-952e-2ca42299c488,synth:track:c7d105a9-fbf8-41be-9af7-740bcb205f1c,anxiety_relief,2.5,0.0,2,False,-0.9477,-1
9bc3eca6-ca06-4172-b396-83dd222da2d2,8404f87e-e2ae-4242-a491-17d3cb1656bd,synth:track:5fb6753c-d6bb-4f72-b68f-4b994a41fc00,anxiety_relief,17.9,17.4,5,True,0.5376,0
a2fa5071-104e-449f-b751-a4fcc90cd0c5,7bb6f806-f3a0-4889-9e72-9ae00b5d65c2,synth:track:c60f1969-20df-41c7-94ea-8d27073f6b52,deep_focus,29.2,28.0,6,True,0.2835,0
fb6cab65-62c2-4a68-83cd-cebbf0c9fb7a,c721d19d-d8a9-4248-9458-6e9adedd026e,synth:track:817fba99-cdca-4740-a20d-1b1f2a1be843,grief_processing,25.1,22.8,5,False,0.5442,0
9aa270c0-589a-4073-b7c3-1ddb150781e2,f5a160b9-c73d-4709-9a32-8feb3fb1270f,synth:track:221da4fa-877f-4854-a7d1-8a7e13ea3893,anxiety_relief,0.0,0.0,2,True,-1.1774,-1
88908868-2b10-4d51-bb25-2b462f7b5f04,4f9dc552-15ab-49d4-b0ea-eec6168d6a88,synth:track:93c5ae2c-96be-4c3e-ab0e-84ab1cf416ee,deep_focus,19.8,8.4,3,False,-1.5981,-1
557801b7-75de-4d0f-a462-c782c0a5c6f9,e5873547-72ac-47d7-9014-1030e26d202b,synth:track:d19f5071-0858-4cc7-a7c3-f41c2bd76ac5,mood_uplift,28.7,28.6,5,False,0.2002,0
6df79f3b-8193-4cdf-89b6-0d17546e91cb,c504d6ff-f763-4e7d-b5c5-91c0d79244e8,synth:track:5e3fabbb-596f-4822-abe5-307f3ecafd3c,anxiety_relief,48.2,38.1,2,True,-0.8647,-1
906b8a63-38cb-4058-b4cf-6317b0d9e68f,6a0fdedb-ae48-4b94-a572-86fe8303c215,synth:track:ea6f46f1-7b59-46a3-ac2d-db1895f878b6,anxiety_relief,3.0,0.6,4,True,0.2846,0
057c8ef8-19fa-4b3d-93e9-9ff916c93b68,d19ffc44-4f6b-4e9e-bf18-816af7e9cd50,synth:track:98e36975-19a6-46a0-8547-620ffbabd3a5,deep_focus,14.5,7.0,2,False,0.1735,-1
9510e135-efbb-4ba8-8878-ddaeb8db3e73,c59401b2-cd2f-4b7e-9fe1-a7b91f68c64e,synth:track:b12708a9-37d7-4d27-9606-98845a6b1685,deep_focus,3.4,0.0,3,False,0.1008,-1
d728fa9e-5ab9-4c08-9ed1-535d44ec48b0,29953a06-61e8-41da-a0b4-3a7af5af6d34,synth:track:a7fabf2b-1f38-4951-a6dd-0cafd5dad866,anxiety_relief,61.0,43.1,1,True,-0.7484,-1
dd0e9769-a395-43c6-9882-7f8c1b9f9eb0,24db984f-20e8-4b89-83a4-600cd8d5c47d,synth:track:b28ed9f3-a337-4eeb-92cd-1dad2f9f18b5,mood_uplift,3.9,6.5,3,False,0.9644,0
0ee115c0-0b9c-4958-b63c-c3e5dd476b6c,836e2dcd-bd5d-4f86-9a9b-2ead1001f46c,synth:track:ac908b28-96de-47e3-a2a2-07b3dd8f34bb,deep_focus,18.2,14.7,4,True,0.6054,0
9a55b30a-5c8e-4fe6-99c1-8b95c59c8268,f4c24e1a-a5a1-4013-97fb-afb6e3f96af3,synth:track:8c2958b9-8fa6-427e-8d49-4bc9fc491169,anxiety_relief,23.7,14.5,1,False,-1.1087,-1
f1ae52a7-dbac-446a-888d-19e7d7ae86f9,3e5b9ab9-8ae1-449f-a8c0-627a27c97bef,synth:track:bad074ad-ad1f-479a-989d-9651f122ee27,mood_uplift,35.0,36.9,3,True,0.9559,0
8c4c24d7-2aa4-4dce-84c7-c39755932125,7755f20f-14c9-4a4d-b000-5673c952d728,synth:track:6a82308b-9ad7-4fd1-a9b4-fb450675488f,sleep_induction,38.9,25.2,2,False,-1.6424,-1
bac220bd-f867-4a3b-9e60-0480a5f00488,366dd803-e0d7-4f7b-9035-acb2a7846684,synth:track:6247044c-fc8e-4b2d-abe0-aecd7bd0fa67,sleep_induction,17.7,0.7,2,True,-1.8791,-1
72efd5a4-a181-40a4-b940-dbf5655a5445,c64949dd-f1dc-403f-8dac-c68cf0c73b89,synth:track:6d6f3b09-2890-4400-972d-0eee38bca4d2,anxiety_relief,52.2,34.1,2,True,-0.9938,-1
7eaec534-bfc0-45c1-bad7-0ad81d5f94d1,ed328f38-f659-4fbe-9603-4981a6ac4887,synth:track:6d6db683-f9b1-4d5e-964c-2d6e7537ff92,sleep_induction,43.8,27.9,4,True,-1.8746,-1
8ef2481e-2c53-40ca-981b-4f140695932b,02c2beba-50ca-44e0-b371-9462c5ca1c9e,synth:track:0242ed6f-f023-43e0-a320-93fb4c24b5d5,deep_focus,4.2,0.0,2,True,-1.2199,-1
b21ca86c-117c-4ce7-8d13-b6244a402d7d,ba2209c2-9794-4fbf-9d25-119a89414921,synth:track:5a859213-3a98-40d3-961d-990b94deabab,anxiety_relief,20.6,11.1,1,True,-1.0789,-1
91f517c0-c877-4d51-a180-99a9dd9c6deb,d7b24691-aa66-4a9f-b640-a0f6f84ee315,synth:track:2c5dda1e-bd2b-4b9e-a56a-5dab23dbccc0,sleep_induction,4.7,0.0,1,False,-0.2997,-1
67cc57dc-99f2-40ea-8246-3474bdf723dd,42056cfa-4937-4784-8454-5199f6d750e3,synth:track:3cf7ab55-f871-41c9-a651-eafb44af5410,grief_processing,51.6,53.3,7,True,0.2928,0
b59f62c6-843b-4b86-a893-3bb03533a736,8fa5f638-8b9a-440d-8877-75f723b84d5e,synth:track:9a8660a5-96ad-4c77-a503-b9006987d7ac,anxiety_relief,63.5,44.8,3,True,-0.9413,-1
029c8d61-bf42-493b-9356-dbc4ba1c9519,34a0eb68-7148-4e02-847c-015c53c5ab7c,synth:track:42502a7a-bc46-4fda-bf93-2cf5b2981ccb,deep_focus,81.9,68.7,1,True,-1.1975,-1
bc348591-ccbe-4758-8486-6ceea8c2baef,912f02d0-e495-4588-8c25-8621ee7a22ea,synth:track:a0e93818-ada6-4754-b635-c46b0fe7f228,sleep_induction,1.3,0.0,2,False,-1.6849,-1
55e8a094-9b14-4067-8bd0-fe28b6163927,c1e0e12b-1e16-42ee-8d65-b6b6d0c66efa,synth:track:0eeb34d0-b79c-404e-9fca-97d98e143aaf,mood_uplift,10.6,0.0,2,True,-0.2058,-1
297c379f-51b7-4d53-bbd0-e0b22792c36a,a3b14ba0-d2f3-484e-97b4-3fbf3b6065ab,synth:track:acefccbb-f7e2-48be-ae03-ba5069dd49d6,sleep_induction,63.5,53.5,1,False,-2.2535,-1
72f63ba4-d52a-40c0-9d61-84fb198f2724,8689c0f8-840a-433a-b1b9-57a244390d77,synth:track:0217f5db-5873-4721-8d5a-737c8588e6d0,anxiety_relief,20.8,14.2,3,False,-1.2258,-1
3c4059bd-9132-4410-bd6e-331ed41cffd7,9b37f759-9e2e-4d32-a3e9-a3d94e3fa519,synth:track:fa32fcd1-b575-49a9-8945-df6660fa5fb6,sleep_induction,57.9,48.7,1,True,-1.6195,-1
2b109739-d7e5-4fba-b7f9-7fb7b84a5a7f,6b45c70f-52c6-4973-8fd1-5553bd023544,synth:track:f7628833-b728-4f72-815c-f7b18be153a2,deep_focus,29.2,18.0,2,False,-0.7518,-1
3ba5b1fd-a1fe-4fc5-9640-e0ddb8bd339e,e4c78bba-72ea-4957-8711-cc09f041dee4,synth:track:c843aa12-26c6-4196-82f4-f467d1904709,deep_focus,55.0,58.6,5,True,0.6111,0
47e2c815-7a25-46ae-b5fd-254adf878800,c929c0fe-a35e-41e1-8e5a-70007376547e,synth:track:5f98e71e-d486-42ce-ab1f-5731e32e6867,deep_focus,53.6,40.4,2,False,-1.2615,-1
b27614c4-701d-479e-8981-e84fbdb30c4b,653ef7fe-584e-46db-b5be-713ace144941,synth:track:1e1541ee-724e-49be-a96c-84210880a61b,sleep_induction,9.8,0.0,2,True,-1.6948,-1
4dfd8752-6504-48b2-964d-59d2fb6e6612,ecab0af1-f387-45cf-9f73-f7f6c3a8e19a,synth:track:301a09d6-cffe-4953-ad52-b6b61923de45,deep_focus,45.2,47.6,5,True,0.3963,0
7e7f7508-5bea-434f-a111-91eb1d2e3455,bb5bb33d-8b67-4b8b-97fc-3f4f6c3617e8,synth:track:32aca3d1-088f-40e6-b37b-1ff870ef8b88,anxiety_relief,37.8,42.4,4,True,0.3967,0
8e786589-20aa-43a3-9c4b-92fa61596e05,641cac9a-3469-4f22-a44f-b4046efb21f5,synth:track:f8d76627-1c3c-4fb0-b340-360af45891a6,anxiety_relief,34.4,38.5,4,True,1.1611,0
1b491a9a-c736-4d6f-8aab-3ff3e657386c,de70668b-1665-45fe-9729-f9946161ca33,synth:track:f6b35df4-00e9-4623-93d6-e0c4945bc43f,sleep_induction,12.2,0.0,1,True,-0.0013,-1
9d27cfbe-1ce6-4488-b11a-502a4d8e8872,d72522c6-10dd-4b20-81a6-61719c186e59,synth:track:f4ca05da-9a13-4a7c-85fb-a6d0743e88f6,mood_uplift,44.5,57.7,8,True,2.2767,1
56d22f8f-3b18-44e2-8f36-c61d7c299421,aecd5705-59ae-42d0-9b7b-fdffc6629f2f,synth:track:d70cdcd8-eefa-49c5-ac5e-f07dcc4b22d6,anxiety_relief,35.9,20.1,1,True,-1.0535,-1
ad8a169d-4300-4651-8516-3379b7036a72,5a8cd516-a2a2-46d6-9561-6aa7951ede34,synth:track:77c8c30a-05fc-4792-8dd3-735ada1cd40b,anxiety_relief,33.9,15.3,1,True,-0.9705,-1
803b6c60-d7ea-4bc1-9962-97d1b51f5805,738ebebc-8c0c-4f53-8c27-798f318d5493,synth:track:2bb8e258-04bd-4207-9e82-39a62172a988,grief_processing,47.2,44.8,1,True,1.0868,0
8457c0cb-b473-4e16-a1a0-801dc89dc970,8ad1dc70-bfc2-4001-9e06-95ceb5b95e6a,synth:track:a05637ba-fdb2-451f-8100-903402ba77ec,deep_focus,28.0,18.2,2,False,-1.5068,-1
d9f76de9-981c-453e-932e-b8da8cee4147,fe52e1f3-beaa-4d4e-b983-4ff8047919ca,synth:track:46fbfb55-fec5-46a9-89a4-3b210bb12722,deep_focus,30.8,19.1,1,True,-1.0214,-1
0a7f759c-ad98-4c94-87c4-bfdf69ce74d9,9609f393-a698-4c5b-9902-3ad376f18d65,synth:track:5ede9121-64a0-46c4-a662-8599a3152660,mood_uplift,60.6,62.2,3,True,1.1386,0
6d378637-f25a-4d1d-8c24-9c9a0205df75,584c68ba-c230-4c9c-a99a-23badbf9655a,synth:track:a574794a-d874-41a5-b8ba-99d0bfe4fc21,mood_uplift,24.7,13.5,4,False,0.1284,-1
3752bb3a-b38b-4dfd-865f-f4e8e83d737e,3dbbba60-898b-4fda-a6fb-d30eb0950aad,synth:track:7260c003-d28a-4866-8517-fbbba55da6c2,anxiety_relief,0.3,2.0,1,True,1.354,0
3fa8a8e8-ce78-4c29-b8cc-f9b9a1cae596,512edd98-a88e-4bc1-ad27-2cc343c83230,synth:track:b7788e74-1886-408a-aff0-63a29140acae,sleep_induction,27.0,9.0,4,True,-1.5743,-1
caa5ea87-a33c-4001-a81f-ea1068c51b5a,af3ee170-b22f-4f23-9b6d-ea2729e865bd,synth:track:e9a99f05-d1ae-474e-80d7-9ff2beceba73,anxiety_relief,32.9,13.6,2,True,-1.1691,-1
fc060923-bf5a-4c59-a9df-309277e814f0,41ff4a08-27d2-46b8-9044-357a34de1d3d,synth:track:eedaaec2-d7af-447c-af22-78d46605a418,grief_processing,6.6,0.0,1,True,-0.3109,-1
ce2b30f4-5889-4396-a5be-87c1c41ce95a,4b7605bc-6b07-4e07-9334-b6088fb61e46,synth:track:8670ed8b-79a3-402c-b7f9-aa5f854b0ed4,mood_uplift,18.7,7.5,1,True,-0.4825,-1
4b0f0bf7-994a-48b1-8fe6-173fe7cdd20f,9349dad0-4e1d-43f3-a537-6d23fd391f8d,synth:track:c3f873a3-fa92-4de0-80ee-03c8c11aaace,mood_uplift,44.1,60.1,6,True,1.7389,1
2c7e0f43-7758-4bd4-a7cf-d2a619b7e75d,6ca10e9b-eb82-40d4-b477-ea8cba0e3f4a,synth:track:1b650b31-d364-4dc9-977a-c49c6ce88122,mood_uplift,58.1,64.7,7,True,1.6086,1
3b14c548-b07e-42d5-b2e2-526b3951f59d,89c4cc8b-63fa-4a98-9e89-698683b7baa7,synth:track:d8203876-809e-498e-a6be-20fd7a76e0e8,anxiety_relief,19.3,3.9,4,False,-0.8981,-1
848ebce6-575e-4e27-8fe9-64b4ace8d938,55806c55-1ac1-47e5-927d-b0c1ae832ace,synth:track:49debe88-e5e7-4470-bdb8-0bb9b40c7691,anxiety_relief,9.5,10.0,5,True,0.6552,0
69539e3c-9d9a-43e5-9d7e-8f50effd9b85,91339c48-b4e4-4a32-b4c0-a2f0e60fc3ba,synth:track:a9eddcec-20d2-4c19-b9b6-381b9d7bbe1d,anxiety_relief,35.3,23.1,1,False,-0.8807,-1
5e33ecea-dfee-45d5-bb30-4fde6c23665a,6a56c56f-5583-4250-8f3d-ec4069208d53,synth:track:d3bf389e-c56e-46bf-84a6-dc6d54a9c379,deep_focus,8.3,0.0,1,False,0.1606,-1
b0787ad1-d6b7-4e73-a93c-aea734e95bed,53618523-91d8-43be-bb42-58101efa1884,synth:track:b6c0bb27-6fb0-4a8f-8820-93b8fe229715,deep_focus,23.4,9.9,2,True,-1.5445,-1
01708fb6-2c09-4607-810e-435a63ed5e8f,7bb6f806-f3a0-4889-9e72-9ae00b5d65c2,synth:track:6f85d366-bfc2-47eb-8783-23da3320c556,deep_focus,6.2,0.0,3,False,-1.2265,-1
54bdb24a-6354-4451-a803-aa34cc5c647a,f6d9c6dc-d9e2-4080-a739-c871e1277750,synth:track:a4ef1d3f-9029-4512-b1a4-fc30324b4ddb,grief_processing,6.5,5.5,1,True,1.1262,0
085b3316-5ef4-4690-8ccb-71c781324ebc,774dac61-7d20-4597-9c4e-fa775ffc874f,synth:track:1cbce58e-11ca-4c0b-8b49-37dea80578d2,anxiety_relief,15.8,19.2,4,True,0.4761,0
280d0860-9b3b-46a5-8509-d6c4f0e3a5da,c6780eec-0ecb-4748-8cfb-935515d1163b,synth:track:a2816f26-9824-4830-b6fb-ab04420430a8,grief_processing,19.7,22.9,5,True,1.399,0
76e77931-7e6a-422d-99b1-8842beb33650,996ee49c-a402-4623-b4c8-17d4fa8d25d2,synth:track:dfb85aea-5de1-4574-b507-1486416ab3a9,deep_focus,31.3,31.3,4,True,0.9223,0
efeaf226-3400-4735-8616-fbd69cf4e3f1,a025b513-aaff-47a9-8f47-3252f951cb00,synth:track:66cfb330-2b0b-430c-90d5-a767d33c5996,sleep_induction,28.4,12.1,3,True,0.1862,-1
c4b8757b-c93d-4b30-a597-d3660c3b63e4,25ad8671-7748-449c-8462-6857006e60e4,synth:track:bce65774-b85f-4e21-be4b-31dd63e5a4a2,anxiety_relief,72.3,74.0,4,True,0.3785,0
d69e2f4e-e983-40f9-9177-37cba8872b58,d5b53670-8539-405b-b88f-51b81de5b65b,synth:track:ac26fa4d-48b2-4b3f-8252-c868b31890df,deep_focus,23.7,7.0,3,True,-0.1401,-1
b2196325-5973-4b7d-8b2f-555972adceec,0d2999e4-ea3b-4c32-9241-3da23e7523b1,synth:track:db5566fb-9421-4db7-bd58-265088852d02,anxiety_relief,28.9,15.6,1,True,-1.0526,-1
69e2b056-4106-44b9-a367-420b80a45091,f5a35fc6-0809-4356-bd39-a068010fdf10,synth:track:34355ef6-b845-4596-b7a3-e19e687ec362,anxiety_relief,44.8,38.3,3,False,-0.7555,-1
9b90480d-04d9-4798-84ea-dfa87ffe5c4d,755cf1df-816d-41b2-b777-4b6bb7a787c6,synth:track:bc401612-b399-4737-99ce-5fbccfd9b434,sleep_induction,26.8,15.6,3,True,-1.607,-1
8b40deee-18f9-4343-b00e-2f0d020e383f,2e596ef8-9531-46cd-86cf-371e34e00191,synth:track:47412111-a1f4-43a9-bd91-7daf0f6da0d3,mood_uplift,47.3,47.5,7,False,0.9317,0
b4df7695-51d3-4ab4-86a8-8ed3fbad8602,100c1498-949b-4636-abd5-770c8eed6fab,synth:track:a246a877-dbb6-4ecd-aaa5-910aa47f2bde,anxiety_relief,0.0,0.0,2,True,-0.818,-1
